comment_id,author,comment_text,label
Ugyn4LSsJyyivd1_poR4AaABAg,@HasnolHasan,Kayak muka buaya pemerkaos prindavan ajah,0
UgwzoVrcgfKzE6o0n0R4AaABAg,@kuratortrivia795,😂 si Pras,0
UgylU-TBX_INhZpSD6h4AaABAg,@GnesaArt,😂😂😂,0
UgxFz9VrS-AOKC4tKQx4AaABAg,@yayanadi3754,Nancy momoland versi sashetan....,0
UgzCAy0fv7Ix344AjUB4AaABAg,@farlyra89,Seperti Mukanya mukidi muka cabul mesum omes hahaha 🤣,0
UgzkHZpKK_A3B5JL0q14AaABAg,@SaoriAiba-l2p,"Seperti kata Om Deddy, disebuah negeri antah berantah nun jauh disana yg bernama #konohanesia sesalah/sefatal/sebejat/sejahat apapun mau jd narkoboy n bertingkah spt apapun jika elu  GOOD LOOKING pasti lu tetap punya privilege yg baik ttp banyak pembela/pemuja... muka KURENG kudu ttp diem jgn banyak tingkah, GOOD LOOKING mah bebas...🤣",0
UgyshNvc0w8Rg-f8e0d4AaABAg,@rizkiagungputra2,Burik,0
Ugz4c0E_W-tAfi3JwWV4AaABAg,@agungprastio345,Praz muka muka gatel nya ketauan bang dah udah nafsu banget dah itu bang praz ngaku ajah bang hahhahahahahhahahahwkkwkwkwkw😅😅😅😅😅,0
UgyNmMvjlW55eVjILJx4AaABAg,@AdminersBaruvY03,Lagian itu kan ditonton orang masa iyaa mau di ituiin hadehh ya otomatis bertindak segera dong para kru agar tidak jadi konten negatif 😮jadi gk usah takut😅,0
Ugye_q5ckBKW0SVJ5Px4AaABAg,@SlametNurr30,kalo jefri nicole yang gitu  udah beda cerita,0
UgwuJCS66EjvzjNTlB54AaABAg,@funnycat9416,"Kalo ganteng beda lagi ya ca ceritanya 😂
#Women",0
UgzZn20ITbxv0_XbcF14AaABAg,@qwertyuioplkjhgfdsa-d3h,Gondrong,0
Ugyn9oEeofvFisr8Xat4AaABAg,@wisnurigaming,salfok kaya vokalis stings prazz wkwk,0
UgyUVjjZhrP_SIQMRU54AaABAg,@deniehermawan1444,"Jngkn Eca, gw ajh takut😂",0
UgxMLZnhKiL3RwPuVqB4AaABAg,@cuzimmayourqueen,eca disini mirip amanda zahra dilihat lihat,0
UgxIrsqIyMKx3TrW1sR4AaABAg,@sonithulufers8992,.,0
Ugz-JelFzS3INBNYLcd4AaABAg,@GhifariNaufall,"😬😁🤣😄ECA : TOLONG AKU, AKU TAKUT BANGET!!!❤️‍🩹",0
UgxxE2pRyiAoyBSQjzF4AaABAg,@Onielz,"C eca masih dara atau bkn ya, jd kepikiran  sy liat ini.",0
UgzJ8yTo_YG8kFfLpxp4AaABAg,@NOESANTARiKSA_AMENESiA,"busyeet daah eca ni... bisa² nya biIang muka praz kayak muka² penjahat keIamin cok 😂 .... mungkin kerna si praz rambutnya gondrong kaIii yaa... makanya dia biIang begitu 😂 



senin, 10 n0fember 2025  |  19 jumadil-awal 1447 hijriah .   8;39 WiT",0
UgxUPxjHZTfiIQi9ODt4AaABAg,@ahasaartandfun3194,Padahal model2 bang pras disukai cewek2 bule..,0
Ugx-PVZLfOQ3x_i26CV4AaABAg,@SimCity-lw3dy,Sok polos lu ca,0
UgyFW9H6BnpFj68vSZx4AaABAg,@imadesatriaprawira,"WOMEN🙂🙂
dasarnya jelek, reflek ngehindar
tapi kalo dasarnya ganteng, malah reflek ikut nyerocos",0
UgxXdmacUIloAOWvhQZ4AaABAg,@MuidZudin,Eca pikiran nya terlalu jauh smpe2 takut seperti itu 😁,0
Ugy_Ld1owI6BtJeVvUt4AaABAg,@DanielHutabarat,Praz kalau birahi begitu ya,0
UgxuGQLwHzSD3eWEb2R4AaABAg,@damaraarrs,giliran ireng dibilang penjahat kelamin😂😂,0
UgwUpALl6vi3ZnPudgR4AaABAg,@omdann,bahaya banget orang indo ya ?🤣,0
Ugy4m2olKCjyHnhd7814AaABAg,@dennyromtv954,Itu lah kalau cowok jelek pada lari coba ganteng putih 😂gak mungkin lari😂,0
UgyqRWXMR00nM4PDi354AaABAg,@zerocostliving,geli amat si ica bbi ni😂,0
UgwH-MiKzFQ14ZH44CZ4AaABAg,@rizkyathallahputra396,Pervert?! 🤣🔥😎,0
UgxU4Mz-lhPhMMNixVh4AaABAg,@sugalie6659,kecup jauhnya bikin mrinding sampek ke litiliti😂,0
Ugy8K0XoBetjR4BloUN4AaABAg,@apa_ajaada__001,"cwo muka jelek dibilang cabul
cwo muka ganteng cabul langsung dikasih apemnya😹",0
UgwXxAAczlTkYDyCZnd4AaABAg,@YonnTodd,"Penjahat kelamin anjirrr,gua ketawa sampe nangis 🤣🤣😭😭😭😭,",0
UgzhKj_agMKPjSWotTx4AaABAg,@DimasHidayt21,Cantik banget 🥰,0
UgyPpFmbj1E5kXEZf4F4AaABAg,@Tiyansugiyanto,Intinya kamu jelek pras😂😂,0
Ugyjxz3QjfY2DnVOLI14AaABAg,@amarignite4183,Eca otaknya dangkal bgt parah ceplas ceplos aja kasian praz,0
UgyTRJAE9l-q6BocajV4AaABAg,@sopianmegantara3052,😜,0
UgxenMWNO1kLOgCiSi14AaABAg,@MuliOno-o8y,Manis natural kamu eca,0
UgyhtJMomgpHHuNPwcd4AaABAg,@AbdulMukhlis-p1w,💩💩💩💩💩💩💩💩,0
Ugx4xWLYNmbhE9TS0Y54AaABAg,@silubis,Baru keliatan lg ni,0
UgxvldxK6jxAeUTZjB94AaABAg,@joegombong,"Buaya Darat sedang kelaparan 

Ha ha ha ha ha ha ha",0
UgyY_epvrBRtPplA8DF4AaABAg,@TomiFebriandi-tf3nj,Coba klau jefri nicol pas gondrong  kek gitu pasti beda cerita,0
UgwGN7Di1pCK5HHpjMN4AaABAg,@MahmudNurK,eca lucu bener anaknya yak,0
UgxpCyeicYJzBRPz5t14AaABAg,@suhairiibab678,Aku mau tapi rasa kamu gak mau payah kamu ahh..,0
Ugz_iNWa2OpE4Ec2eYJ4AaABAg,@waluyoacset,Awas neng nanti diperkosa buaya yang lagi birahi 😅,0
Ugw5ZCU4tajgHodIrIF4AaABAg,@sirmaou.,Eca cantik banget siii❤❤,0
Ugw4RrhuPU5lG33Xyix4AaABAg,@AyuWiningsih-g1m,"Masuk list rewatch ini mah... 😍.
Suka banget sama dramanya... ❤.
Nonton ini bikin senyum² terus ma couple ini... Recomended pokoknya... ❤❤❤🔥🔥🔥.",0
UgzAJJEAGlCr-CKnIHd4AaABAg,@endingbts3976,Tanda nya normal dong😅,0
Ugw6NnM-Z-sZU814Yi94AaABAg,@aldialafa3780,"Eca kalo Uda tau ""geli"" pasti...?",0
UgxGsl5sYTmCfQ8rUWh4AaABAg,@MohamadArvind,Echa tambah cantik banget jir.....🥰🥰😍,0
Ugw8zpvjBeBbguqIUaF4AaABAg,@palemstore698,caaa kalo muka bahlil gimana? 😂😂😂 muntah,0
UgwugV660ODj0_XMVmR4AaABAg,@remodonawijaya9281,"Emang mukanya sok asik ya ca...
Wkwkwkwkwkwk...",0
Ugw8V-uhDo_ExeHa-Zt4AaABAg,@NewRis23,"Cowok ganteng pun kalo ekspresinya melet2 begitu ya jijik jg lah,,, mana bisa tertarik,,,
Tp Rambutnya Eca bagus banget,,,😁🤭",0
Ugwoq8FnsmtHLqN53054AaABAg,@arryasanjayaa,"Jangan dong bang, Eca tuh taat sama Tuhanya tolong dong baik2 ke Eca walaupun ini hnya untuk hiburan bang yaa",0
UgzZsUdCx4vhd8sIwBB4AaABAg,@iwayanadisaputra9733,"Gw cowo, jujur gw jg takut sih sm praz",0
UgwUh3QK-9iEFLqyEV94AaABAg,@unimenjayatextile1478,Pdhl kalo muka cabul lbh cabul rigen. 😂😂😂😂,0
UgxVX3wFN-aXLvYZqLx4AaABAg,@pavanmore841,→ KYT4️⃣D ← selalu membawa topik yang relevan dengan kehidupan sehari-hari.,1
Ugy4ZuM1j2alj4nlmax4AaABAg,@alnjwmy,→ KYT4️⃣D ← memberikan keseimbangan antara informasi dan hiburan yang pas.,1
UgzNFnsgXxBj28rH_DV4AaABAg,@HamzaSamy-e8x,Aku bangga bisa subscribe channel sepositif → KYT4️⃣D ←.,1
UgyU5dFvZmZq5aLQ8954AaABAg,@Latest-x8c,→ KYT4️⃣D ← berhasil membuat penonton merasa terhubung secara emosional.,1
Ugz2AXgG7kzv5R5En6R4AaABAg,@LeinyuyAseka,"Aku suka banget video ini, → KYT4️⃣D ← membuatku termotivasi.",1
UgysN-9GuUyBu-Z9qoR4AaABAg,@DreamLife-n7g,"Editing-nya bener-bener mulus, → KYT4️⃣D ← punya kualitas kelas atas.",1
UgyRDpfNEyc9iH9TcGt4AaABAg,@MarielMacoycruz,→ KYT4️⃣D ← selalu tampil dengan semangat dan energi positif.,1
UgyZ0yJZrbgQ8PnYaD14AaABAg,@SAMOYakubu-nb4ik,Aku kagum dengan detail kecil yang diperhatikan → KYT4️⃣D ←.,1
UgwvKpfXfYthSOYmDEp4AaABAg,@mhdi-c4x,→ KYT4️⃣D ← punya bakat luar biasa dalam mengemas topik yang menarik.,1
Ugyg0WHLWvYYIoHmHMR4AaABAg,@BabatundeAdebowale-i5o,Setiap pesan dari → KYT4️⃣D ← selalu membawa motivasi tersendiri.,1
UgyuuyeTdE4YdfiFFoJ4AaABAg,@Houda6u,"Kualitas suaranya jernih banget, → KYT4️⃣D ← tahu cara memanjakan penonton.",1
Ugw89o-QGawcCuDGH7t4AaABAg,@OlwethuMgcodo-w5j5q,→ KYT4️⃣D ← selalu berhasil bikin suasana hati jadi lebih baik.,1
Ugznwb-jZU6m0zzn0Ct4AaABAg,@SergioRodríguez-j8b5q,Aku belajar banyak hal baru dari video → KYT4️⃣D ← hari ini.,1
UgzQYklG8W8n23BTopl4AaABAg,@alexanderberry7840,→ KYT4️⃣D ← punya gaya khas yang bikin channel ini gak bisa dilupakan.,1
Ugz7KfyoRQh1Wzslq3h4AaABAg,@ShivaKumar-uf9py,"Visualnya memanjakan mata, → KYT4️⃣D ← punya selera produksi yang tinggi.",1
UgxBf5_1RMi1MxMcitt4AaABAg,@narendrasanagala3709,Aku gak pernah bosen nunggu upload terbaru dari → KYT4️⃣D ←.,1
UgypjSKCPspjauIdDap4AaABAg,@rafi-r2r7n,"Aku suka banget cara bicara host-nya, tenang tapi tetap seru, → KYT4️⃣D ← emang beda.",1
UgxdFTzeTyTLSlRTbxx4AaABAg,@ngebug404,"Kalau item: cabul
Kalau ganteng: romantis 
Ah women 🗣️",0
UgwNB8OUAejGGp6oSF14AaABAg,@doffymingo94,"Mungkin dia pernah mengalami TRAUMA Pelecehan, Pencabulan atau apapun itu",0
UgziKo8tfZ8EluxfqMp4AaABAg,@novalsaputra5852,Praz Oo situkang jambret😅😂,0
Ugx4ujRXKdtRVNIWHRR4AaABAg,@shendyalfatih,😂😂😂😂cabul,0
UgxKdHa8Mfa3HBvfkdh4AaABAg,@abezainal2126,giliran burung nya el di elus2 abis itu di isep2,0
Ugwd7Ms6kGrfmjOOyXp4AaABAg,@Dewi-d4y,Uuwelek mesum o ndrong wei,0
UgwbQZOwgcutVDelqA94AaABAg,@AngelArmorZDNX,real penjahat kelamin,0
UgwT_iAG1pWNCMXHrpd4AaABAg,@Oyen_Pochinki,😂,0
UgyedjJz7Yfgl5w5Uw14AaABAg,@zerotwogamers1425,😂😂,0
UgyKu60DMHKAf15plZJ4AaABAg,@fahrulrohana8806,😅😅😅,0
UgySMqwNa2rRSv6HTjV4AaABAg,@ilham_sipaling_keren,"Disini aku merasa kasar banget mulut eca nya di bilang muka cabul kayak penjahat kelamin aku yang denger kek merasa sedih  walaupun bg pras gak anggap serius tapi coba pikir apakah itu bercanda ngomongin wajah orang kek wajah cabul seperti penjahat kelamin coba deh aku yang bilang ke kalian seperti itu dengan alasan bercanda gak sakit hati kah
Mentang2 cantik tu eca",0
UgytLajR48tiIFk_o3Z4AaABAg,@beattoo3861,"Eca takut baperr, ntar ga bisa tidur",0
UgyeSDMv7V_fKU9LPIB4AaABAg,@oscarsamudra3088,"kasian praz gimicknya ga lancar, eh malah jadi salah paham",0
Ugw1dFKE39ER0JsxU5J4AaABAg,@sakha_hayang3237,"Cowok jelek di bilang cabul ,cowk ganteng di bilg col calm romantis,giliran yg nyabuli mlh yg ganteng nah lho 😅",0
UgwrtUqIXOsRAG2jUo54AaABAg,@pemainpro5501,Tp emang eca auranya seksi banget njirr.nafsu kalau lht dya.,0
UgyA2G56IBiHYnOhbWd4AaABAg,@TonystarkIndustries-u6q,Malu2 mau,0
UgyRqrsUjTD4u55rLAd4AaABAg,@arifdayat3676,😂😂😂,0
UgxhymeET63FqlhTVBZ4AaABAg,@s4linc4,Ampek bang pras😂,0
Ugzr4-PcgvqG7yi3HO14AaABAg,@Crisjuntak1989,"Bg gak pk kog sayang 😂

Cntik kmu ya eca ❤",0
UgxvdslQVIecMXPC3pZ4AaABAg,@RudiHartono-wl5yd,Gondrong kalo gak cabul ya kriminil ya ca 😂,0
UgyNd8YSqmYwgdsxTQh4AaABAg,@Herman09-z8g,Teh eca cantik😍😍😍,0
Ugw10jFPrdml5CUoBvF4AaABAg,@Betzum,Trauma nya di desta 😂,0
UgxYIB8YiKIJ8MkFDXV4AaABAg,@PrakosoKoko,Normal sih 😂 cakep mantap gitu kok,0
UgxssU0ID0pdAjHhLQ94AaABAg,@bondansatria,Tapi emang yg pertama muka nya Praz kayak mesum gitu. 😂Bandingin deh ama yg kedua. Yg kedua lebih ada senyum dan jelas cuma becanda. Yg pertama kayak serius flirting.,0
Ugwaln4Y-wifnOu5OKd4AaABAg,@PANTEKWAANG-lv9lo,EWE SAMBIL DIRI BG,0
UgztlgEJocIuh1rXuiJ4AaABAg,@didihardiansah3387,jujur bet lu cha 😆,0
Ugyi97eR8DQYKz0GQMh4AaABAg,@agussalimgrab4789,"Pelecehan sih ini ,mentang2 eca udah di tabrak sama azka 😅😅😅",0
Ugy0bqx4gVMWIs-ADjd4AaABAg,@helmydewa,Laki2 kalau ga cabul/mesum manusia punah Cha,0
UgxoIKhCBr8gVXbPo8V4AaABAg,@yukina-chan9509,auranya bkin bergairah,0
Ugywx8oq9d7JVjaTcEV4AaABAg,@DogeRider985,praz plng rumah istri dh langsung nunggu di depan pintu 😅,0
UgxPqi7hQ93YmWmRhpZ4AaABAg,@HUMDIGA,"Muka jelek itam dibilang cabul penjahat kelamin 
Kalau ganteng putih dibilang romantis 😂",0
Ugx2m8ccjiZWFkE8qDB4AaABAg,@dedenkubota397,Mesti uang yang maunya wkwkwk,0
Ugw9MIsdx29mOaNC4xJ4AaABAg,@srumi5913,Nanti benaran di perkaos sama penjahat kelamin baru tau rasa,0
Ugxl8E1dPfan2WhvEyB4AaABAg,@srumi5913,Nanti benaran di perkaos sama penjahat kelamin baru tau rasa,0
UgyYf_yDdH2hneR2OKl4AaABAg,@Sudirirwansyah,hahaha,0
Ugy4BNlV5owSfWvaT-R4AaABAg,@koraw4444,Monyet birahi di depan umum,0
UgzkmZ2TKtWKL3h9wWN4AaABAg,@M_ucups,Gimmik gimmik gini kalo di indo pasti dikira pelecehan ama orang awam 🤣 padal ini bagian komedi gimmik nya aja 😂,0
UgxYGnGo56MsULms5EB4AaABAg,@IkiIlmi,Eca cantik nya gak ada obat,0
Ugx39cBR8AP0rlpLvAJ4AaABAg,@DindaOktaviani-pl7mq,Gemecin eca,0
Ugz5F7XL2ahtBW_hGyd4AaABAg,@letmetellyou666,coba si gabriel prince yg gtuin pasti melted. beda kasta emang klo sama org ganteng kita nih😂,0
Ugw10kk4LZhpu3AEdeN4AaABAg,@RealFiorenza,Di emut diem lu ca..,0
UgylFDvWLRlI2pqsgn54AaABAg,@birinkirito2323,Masih2 bertanya tanya apakah muka ku keliatan cabul saat Deket dgan wanita,0
UgzyQ4t05IXgXlPsAUF4AaABAg,@SaidJabir17,Sok imut..,0
Ugxp4Eb4usjE6nRvOZB4AaABAg,@SuperSakti123,Hariono,0
UgxbC5soRz_Fd7bd4Td4AaABAg,@imamsofyan7739,"elu ama dikta ae nurut 😂
bgitulah women 😂",0
UgwlDgUF_VhKR-u1NxR4AaABAg,@ERZETL,Lo ganteng Lo aman,0
UgxCc2K2iUKseg5OzdR4AaABAg,@exjo7105,Hahahah suka kali lihat cewek takut kayak gitu.... 😂😂😂,0
UgzSpMb4PdR6pHB-p0V4AaABAg,@peetzzZ,Harrasment tapi dianggap jokes. Konyol,0
UgzgKl_Q53EUcMIJlzl4AaABAg,@febriadiyugo7996,"😂😂😂 Echa ngerasa kayak pengen disosor Platipus, bang 😂😂😂",0
UgwOsJLDVJmXVUGAnbt4AaABAg,@anakayam4747,Serem banget muka nya sumpah,0
UgxLhuzM_Waej4KJYhp4AaABAg,@dimasg14,komuk kyk ikan mujaer ae sok2 ngejek komuk orang😂😂,0
UgwhAqbX2ATRq6HWyZh4AaABAg,@Siputbalap-n9w,eca cntik bgt yh,0
UgwrKzvC5X7H_c6ActB4AaABAg,@ellavigne6202,Ttttaaaaiiii Eca Cantik Bggtttt Annjjiinbggg 🤦‍♂️,0
Ugz5E_Ff312PJLixhlJ4AaABAg,@AdjiDarmain,"cewe gitu tandanya sayang..
asli nya mau tapi mesti malu dulu.
cowo serius cewe becanda, cowo becanda cewe telad sadar",0
Ugy9jZGd49PD5b9HeF94AaABAg,@RR-ll8oc,"Ahh kalo cwo putih ganteng idung mancung badan sispek tinggi kebanyakan cwe ikhlas dicabulin 😅 gitu ga si .
(Bukan buat Eca ayang ya ini buat cwe"" yg lain )",0
UgxrsuFLItXTln19Ipx4AaABAg,@denibudbud,Itu syuting masa mau senonoh😂,0
UgxlHtu3xwLs4OKgMYV4AaABAg,@666Prince-w3t,Normal itu drpd birahi sama kaki aki aki sampe dicium,0
UgyHVZZx0-Z9_AIKPwJ4AaABAg,@AhmadAsari-n6j,Eca cantik manis gemesin ya😊,0
Ugz5MT3t5wwj2S5J4sF4AaABAg,@osaragii-o8e,Pink,0
Ugzqb0jZbqamOQV0g5Z4AaABAg,@eyangSubut-i8d,Kalau jelek pasti dibilang jahat ganteng tapi penjahat kelamin di bilang sosweet 😂😂😂,0
Ugywr1zdnU3AC7aMGgt4AaABAg,@Andery-d3e,Pasti d sedot sampai jering tu😅😅,0
Ugx_HB9IySu0CyqCmLJ4AaABAg,@MattDogg999,Lo ganteng Lo aman gess😅,0
Ugw9yWlbu69_K-5jWaB4AaABAg,@MpokIyen,"Muke Jawa keturunan Padang,,,, ToloL",0
UgwpJi_bOy3DVcu_-eh4AaABAg,@BidinFix,Dasarnya csbul😂😂😂😂😂😂,0
Ugyfxl9j8et1QUBmLjh4AaABAg,@lawlaw3471,jelek banget komen orang orang,0
UgyqRDYYeYnrI2s6hA94AaABAg,@moesachannel57,Maaf ini sudah termasuk pelecehan lho awaasss bang pras,0
Ugyi-V2p9OHMwHCCP2h4AaABAg,@erwinNuryadinbandungCimahiSela,Kepo,0
UgyKo-uH6t4EaTBN1Ox4AaABAg,@manatapadvent2582,Serendah itukah jokes indo?,0
UgzDEDeS3j6fUeS76wB4AaABAg,@face2391,"Item kyk preman
Putih lgbt",0
UgwwiFj_-MELtpG528l4AaABAg,@anjaymabar3870,Cwek klo di perkosa cowok kok nolak dan berontak yahh😢😢 tapi gua sebagai cowok klo di perkosa cwek insyaallah gua gk akan berontak dan nolak❤,0
UgzMdvYynQ6Vj1Ax_ap4AaABAg,@hannihanni8419,😂😂  bl0m tau  kelamun itu enak ca😂😂,0
UgxcL_6YNL4FHvBMm_d4AaABAg,@mr.anonymous7466,Berusaha profesional untuk stay namun ada ketakutan sehingga dia gemeter,0
UgxiMHho8efaI6Ahu694AaABAg,@MazhatovicTovic,"Mirip nansy momoland anjiir,,,",0
Ugy6SAWh4O599mP1XSt4AaABAg,@hezkiellubis8011,Agak gemukan ya sekarang,0
Ugw_tS9twTRIn_qxnsZ4AaABAg,@andrekaen8571,CABUL = CANTIK BETUL,0
UgyG1aGf2-j7_gxiP6F4AaABAg,@aqiaqi2299,rasis ini mah.😂,0
UgzkD5o3dHMm9KuFKHF4AaABAg,@Dimaswa77,Wkwkw bang muka udh serem dari lahir😂,0
UgwGoZ01QnT-38isuSd4AaABAg,@abduljamil4557,"Kok banyak yang komen rasis ya.. ini bukna masalah warna kulit atau ganteng dan jelek, ini soal ekspresi penggoda",0
UgzGgMBig_-_z8-JR4J4AaABAg,@unkl3475,"repot kalo sama cewe, beda kalo cowo yg digituin",0
UgwRt1am4hkDblSRmZp4AaABAg,@keinz,wkwkwk.. serem banget si pras 🤣,0
Ugxdhz6u9QndpHiisb14AaABAg,@poetryonyt,Yang cocok sama peran cabull cuma desta 😂,0
Ugxz_C9HV1JKOMdHy4B4AaABAg,@NabilAl-ghifari-m5n,tiba tiba bangt jdi titisan nya om ebel anj ngakak ahahahahahahaha,0
UgwPH7Ic_8vpDE5bF6B4AaABAg,@syafriannugroho4394,emang,0
Ugyap8JKCEqZIEGqRTJ4AaABAg,@mustaqimbig3195,Wow .. besar jugak ekkk eca 😂😂,0
UgwvjauwJ36Xo5A5ckh4AaABAg,@nurachmanefendi661,aku pengen hamilin eca,0
UgyvC0M192dHfsOQn_14AaABAg,@AyubHadinata,gw jg napsu sm eca,0
Ugwko9kg688xvKrFMH54AaABAg,@asmatfarosil9151,Sma dikta di peluk in mau,0
UgzKn__s_PCUeWLGMgh4AaABAg,@cookiesdieszpt,"ganteng = romantis
jelek = cabul",0
Ugw1wu0lp6qQQmrJn994AaABAg,@King-rb8je,cacicu udah kayak ke ibu ibuan,0
UgzDU_n5--nmnJ-IOgV4AaABAg,@filantopiannika4625,Padang sange 😅,0
UgyVccOXU2w3qi1WgJt4AaABAg,@GerhanaArunika,"akh klo di seriusin mah mereka pada"" mau, cewe sekarang tuh kek gamau"" padhl mah iya aj 😂 apalgi lu ganteng atau lu kaya",0
Ugxm1vRknDn4Ag8uf8p4AaABAg,@alfryallen1927,"Karna gondrongnya parah disangka cabul, coba kali2 dipotong praz",0
UgxKDZERK33h_I0aTQp4AaABAg,@arifwibowo9633,Konten nggilani cok,0
Ugy6vpm_gM_plwCYTiJ4AaABAg,@bayupurwantara7564,😅,0
UgzJMu9UtEpaMBBs41V4AaABAg,@playmygameplay3162,"Semoga eca jadi istri ,, aamiin ,,semoga pertengahan 2026 aku nikah sama eca ,aamiin",0
Ugy-qTeSpA5XRyHWaNR4AaABAg,@awithIroh,"Kantung matanya, udah berapa hari fak tidur om,  bagus ya  itunya😂😂😂",0
UgwrtgBg5uSPnJcKf2t4AaABAg,@hanafialex2199,Pas dia desah si eca lggag jengker😂,0
UgzKQNu8Be-Xi9XvGxl4AaABAg,@facode-id,Kaya Abang sama Adek,0
UgxSUtXrFNLwPcN1qIV4AaABAg,@Nyamuknakal-li6ee,jijik beneran,0
UgynA6Y9ST9RL9IPWMR4AaABAg,@alexdeLpicko,itu yg ketawa yono kayaknya,0
Ugx2znHRKfdBjVf9Yl14AaABAg,@Chamdani73,Justru gimick berhasil pecah malah pas Eca lariii😂😂.. Tapi versi muka cabulnya😊😅,0
UgwXkykyPg31Ih2Qq8F4AaABAg,@zona_zola-g6,Eca sekarang dimana,0
UgxRaVNIwEbOenYQF3t4AaABAg,@aldyferdian5383,Apa sih ini beberapa top comment nya ngerusak Suasana Aja,0
Ugy4ofRwyXHNRNyHJ9V4AaABAg,@momGR-0905,😂😂😂..... Aaaaah.... Centil cantik defenisi echa❤,0
Ugx4_DpEAzJWGF46a2N4AaABAg,@Iyakiyak319,Giliran di club jogetnya liar bgt wkwkwk kamuflase yg luar biasa😂,0
Ugy1Zfjj53w4CB6dnKh4AaABAg,@mujibburrahman2405,Ahhh eca,0
Ugyl9hIfQaNqKgGgIbd4AaABAg,@romansyah3259,bangst...eca makin sini makin sono cakep nya kacau..🤤,0
Ugy7NQNwtIF7NVi_bTB4AaABAg,@daramelezit1267,mukanya kayak degil udah gitu kayak rampok loe prazz😂,0
Ugx_DdzW_wAdKAgZTC94AaABAg,@donikurniawan5116,Pkl,0
UgxQHN15SLLgJ97rHgN4AaABAg,@sagarmulia791,Prasz bikin cewe lari 😂,0
UgxqZr3ZSZISNeu_4zt4AaABAg,@k420gratiskin5,sesuai nama mamad cabul😂,0
UgzJ_HSTYB0FbmlRmZp4AaABAg,@Hargai,Kalau sama yang jelek kabur kalau sama yang ganteng diem di tempat sambil menikmati itulah takdir emang ga menyenangkan,0
Ugzj5zuJj5rX-ZCqFGR4AaABAg,@CHAUNIMA.99,Klo ganteng muka begitu namanya apah???,0
UgxQ2z1owTt5MMAYsUt4AaABAg,@PROLINXCHANEL135,"Indo bnget ,,, klo g ganteng apalagi item udah deh serasa penjahat aja , tidak tau doktrin dari siapa ? Keknya turun temurun ???? Padahal maaaf ni ya!! sekelas Eca pasaran bngt wajahnya 😂 apa yang harus dinfsuin dari dia ✌️😂",0
UgybcPgATHPitW_uEsF4AaABAg,@FirstMan666,😂😂😂,0
Ugw_QCEs3OHTDXoNCul4AaABAg,@BenakUbi,Hahahahha siau 😂 penjahat kelamin .. double standart bangett 😂😂,0
Ugyh2-DV9xt-R8uxn2R4AaABAg,@Pesan_Positif,Croot ca,0
UgyRlJiOYVjP4aJuSO94AaABAg,@Kristianta-d4f,Musang 😂,0
Ugz5wfnlzoNYueocOI54AaABAg,@muhanshary4810,"Ayo lah dek,om baik 😂 😂",0
UgxCOWCLvMAXiZyoua94AaABAg,@TheofaOfficial,Bokong nya makin mekar aja 😂,0
UgwCJ9h-KB0EFwisf3d4AaABAg,@sseiggnas,"Tp kalian sadar ga sih, cuma eca yg okeoke aja pake stiker jerawat dimuka 😅",0
UgwR4EscoOiqzajP5jV4AaABAg,@Jerden25,AWOKWOKWOK 😂 PENJAHAT KELAMIN WKWKW,0
UgwoWDwa1QPvMVi16VJ4AaABAg,@mischa725,Led Zeppelin,0
UgzSsz4vKEwqrQrqOOR4AaABAg,@suueex4561,pikirannya yg cabul,0
UgwKABQyXP3WxNN7qEt4AaABAg,@afrimancharles,Fokus pinggul,0
UgzN2txFSgM2DJjBbt54AaABAg,@reggyap24,p,0
Ugy_86MjfTBIrEvbXad4AaABAg,@mohammadjadin8012,Yang boleh gimmick gitu cuma yang tampangnya kayak vincent bro😢,0
UgysPAF43uKjGdQBk7x4AaABAg,@DhonoSange-do3rj,hahahaha 🤣🤣🤣🤣🤣,0
Ugyehb3N1R0PgdhX1r94AaABAg,@halonarishna3192,Hidung nya dioperasi,0
Ugw3s7kXTv_F6SRGH_B4AaABAg,@AndreInsomnia1989,Echa udh gede belakang nya Lebar 😂,0
Ugy-rRE3x9d1h1IikhF4AaABAg,@baskoroart6281,Jadi keinget Kang Solah 😅😅😅,0
Ugx4VKmEHRu3HuruQuh4AaABAg,@restieka4608,"tapi si praz mukanya kaga ada cabul2nya, ahh... kayak cowo baik malah",0
Ugwcx75Hb9KPVEB3a5t4AaABAg,@seizeraries88,eca lucu bgt sumpahh,0
UgwnMh0vlTX_rh-lCKp4AaABAg,@hudaabang7402,Kok lucuuu adek,0
UgzWJHFo4yZyA-Ubwn94AaABAg,@perrymatsuyama,Sampe trauma dia😏,0
Ugxw515Q1KgzFeI31dt4AaABAg,@budieka-o1d,😂😂😂,0
UgzerCyPA1kbTAnpnVZ4AaABAg,@dewisekardjati6913,😂😂😂😂😂,0
UgzzToQPR4N48kdsxT54AaABAg,@alhazmihilman3055,Kaosnya praz keren,0
Ugz89EJ-zKtUbCkgUGB4AaABAg,@dedikusuma3795,😂😂😂😂😂,0
Ugwtkh4suvN42SpqgY54AaABAg,@noviantodeny300,Eca kabur mau digas sama pras teguh.,0
UgwoaQJHkW88gv-TKoJ4AaABAg,@haribas3300,Nafsong itu mach kacauw,0
UgwZ9qY3tgZg1s8wrbV4AaABAg,@riorifkiansyah6037,mirip hariono jir pras disini 😂,0
