comment_id,author,comment_text_clean,label
Ugyap8JKCEqZIEGqRTJ4AaABAg,@mustaqimbig3195,wow besar jugak ekkk eca,0
UgwvjauwJ36Xo5A5ckh4AaABAg,@nurachmanefendi661,aku pengen hamilin eca,0
UgyvC0M192dHfsOQn_14AaABAg,@AyubHadinata,gw jg napsu sm eca,0
Ugwko9kg688xvKrFMH54AaABAg,@asmatfarosil9151,sma dikta di peluk in mau,0
UgzKn__s_PCUeWLGMgh4AaABAg,@cookiesdieszpt,ganteng romantis jelek cabul,0
Ugw1wu0lp6qQQmrJn994AaABAg,@King-rb8je,cacicu udah kayak ke ibu ibuan,0
UgzDU_n5--nmnJ-IOgV4AaABAg,@filantopiannika4625,padang sange,0
UgyVccOXU2w3qi1WgJt4AaABAg,@GerhanaArunika,akh klo di seriusin mah mereka pada mau cewe sekarang tuh kek gamau padhl mah iya aj apalgi lu ganteng atau lu kaya,0
Ugxm1vRknDn4Ag8uf8p4AaABAg,@alfryallen1927,karna gondrongnya parah disangka cabul coba kali2 dipotong praz,0
UgxKDZERK33h_I0aTQp4AaABAg,@arifwibowo9633,konten nggilani cok,0
UgzJMu9UtEpaMBBs41V4AaABAg,@playmygameplay3162,semoga eca jadi istri aamiin semoga pertengahan 2026 aku nikah sama eca aamiin,0
Ugy-qTeSpA5XRyHWaNR4AaABAg,@awithIroh,kantung matanya udah berapa hari fak tidur om bagus ya itunya,0
UgwrtgBg5uSPnJcKf2t4AaABAg,@hanafialex2199,pas dia desah si eca lggag jengker,0
UgzKQNu8Be-Xi9XvGxl4AaABAg,@facode-id,kaya abang sama adek,0
UgxSUtXrFNLwPcN1qIV4AaABAg,@Nyamuknakal-li6ee,jijik beneran,0
UgynA6Y9ST9RL9IPWMR4AaABAg,@alexdeLpicko,itu yg ketawa yono kayaknya,0
Ugx2znHRKfdBjVf9Yl14AaABAg,@Chamdani73,justru gimick berhasil pecah malah pas eca lariii tapi versi muka cabulnya,0
UgwXkykyPg31Ih2Qq8F4AaABAg,@zona_zola-g6,eca sekarang dimana,0
UgxRaVNIwEbOenYQF3t4AaABAg,@aldyferdian5383,apa sih ini beberapa top comment nya ngerusak suasana aja,0
Ugy4ofRwyXHNRNyHJ9V4AaABAg,@momGR-0905,aaaaah centil cantik defenisi echa,0
Ugx4_DpEAzJWGF46a2N4AaABAg,@Iyakiyak319,giliran di club jogetnya liar bgt wkwkwk kamuflase yg luar biasa,0
Ugy1Zfjj53w4CB6dnKh4AaABAg,@mujibburrahman2405,ahhh eca,0
Ugyl9hIfQaNqKgGgIbd4AaABAg,@romansyah3259,bangst eca makin sini makin sono cakep nya kacau,0
Ugy7NQNwtIF7NVi_bTB4AaABAg,@daramelezit1267,mukanya kayak degil udah gitu kayak rampok loe prazz,0
Ugx_DdzW_wAdKAgZTC94AaABAg,@donikurniawan5116,pkl,0
UgxQHN15SLLgJ97rHgN4AaABAg,@sagarmulia791,prasz bikin cewe lari,0
UgxqZr3ZSZISNeu_4zt4AaABAg,@k420gratiskin5,sesuai nama mamad cabul,0
UgzJ_HSTYB0FbmlRmZp4AaABAg,@Hargai,kalau sama yang jelek kabur kalau sama yang ganteng diem di tempat sambil menikmati itulah takdir emang ga menyenangkan,0
Ugzj5zuJj5rX-ZCqFGR4AaABAg,@CHAUNIMA.99,klo ganteng muka begitu namanya apah,0
UgxQ2z1owTt5MMAYsUt4AaABAg,@PROLINXCHANEL135,indo bnget klo g ganteng apalagi item udah deh serasa penjahat aja tidak tau doktrin dari siapa keknya turun temurun padahal maaaf ni yaii sekelas eca pasaran bngt wajahnya apa yang harus dinfsuin dari dia,0
Ugw_QCEs3OHTDXoNCul4AaABAg,@BenakUbi,hahahahha siau penjahat kelamin double standart bangett,0
Ugyh2-DV9xt-R8uxn2R4AaABAg,@Pesan_Positif,croot ca,0
UgyRlJiOYVjP4aJuSO94AaABAg,@Kristianta-d4f,musang,0
Ugz5wfnlzoNYueocOI54AaABAg,@muhanshary4810,ayo lah dek om baik,0
UgxCOWCLvMAXiZyoua94AaABAg,@TheofaOfficial,bokong nya makin mekar aja,0
UgwCJ9h-KB0EFwisf3d4AaABAg,@sseiggnas,tp kalian sadar ga sih cuma eca yg okeoke aja pake stiker jerawat dimuka,0
UgwR4EscoOiqzajP5jV4AaABAg,@Jerden25,awokwokwok penjahat kelamin wkwkw,0
UgwoWDwa1QPvMVi16VJ4AaABAg,@mischa725,led zeppelin,0
UgzSsz4vKEwqrQrqOOR4AaABAg,@suueex4561,pikirannya yg cabul,0
UgwKABQyXP3WxNN7qEt4AaABAg,@afrimancharles,fokus pinggul,0
UgzN2txFSgM2DJjBbt54AaABAg,@reggyap24,p,0
Ugy_86MjfTBIrEvbXad4AaABAg,@mohammadjadin8012,yang boleh gimmick gitu cuma yang tampangnya kayak vincent bro,0
UgysPAF43uKjGdQBk7x4AaABAg,@DhonoSange-do3rj,hahahaha,0
Ugyehb3N1R0PgdhX1r94AaABAg,@halonarishna3192,hidung nya dioperasi,0
Ugw3s7kXTv_F6SRGH_B4AaABAg,@AndreInsomnia1989,echa udh gede belakang nya lebar,0
Ugy-rRE3x9d1h1IikhF4AaABAg,@baskoroart6281,jadi keinget kang solah,0
Ugx4VKmEHRu3HuruQuh4AaABAg,@restieka4608,tapi si praz mukanya kaga ada cabul2nya ahh kayak cowo baik malah,0
Ugwcx75Hb9KPVEB3a5t4AaABAg,@seizeraries88,eca lucu bgt sumpahh,0
UgwnMh0vlTX_rh-lCKp4AaABAg,@hudaabang7402,kok lucuuu adek,0
UgzWJHFo4yZyA-Ubwn94AaABAg,@perrymatsuyama,sampe trauma dia,0
UgzzToQPR4N48kdsxT54AaABAg,@alhazmihilman3055,kaosnya praz keren,0
Ugwtkh4suvN42SpqgY54AaABAg,@noviantodeny300,eca kabur mau digas sama pras teguh,0
UgwoaQJHkW88gv-TKoJ4AaABAg,@haribas3300,nafsong itu mach kacauw,0
UgwZ9qY3tgZg1s8wrbV4AaABAg,@riorifkiansyah6037,mirip hariono jir pras disini,0
UgxazohXob4OvS6j8FJ4AaABAg,@hezekiah2326,eca kayak aura nya udah hilang apakah dia sdh tidak perawan lagi,0
Ugyd5tmzezJ-cYEpGJB4AaABAg,@Pamano28,mata birahi,0
UgwgKtROwjzWOvfG3ph4AaABAg,@reinerdussler,lu ganteng lu aman bgi gw tidak berlaku lu mirip prindavan lu cabul dan gw sering kena nuduh gara2 wajah gw kayak prindavan,0
Ugwo5pxWqeUFf9OxE5d4AaABAg,@deztakiyoshi993,kalau sama surya gak jijik naluri cewek emg gak salah,0
UgxxONYzpOQVlc2U0px4AaABAg,@vgod_heavysmoker,eca mmng bkin gemes cok kek pengen nelen,0
Ugwg3bQQu4qvBqvCH5t4AaABAg,@Wasilah12-vk1fz,ngga kebayang klo echa udah nikah malem pertama nya suaminya pasti gemes banget sama tingkahnya echa gemes banget,0
Ugztfvo8LltF1SDr9SJ4AaABAg,@Ozi_Pangestu,bukan kayak lgi emg iya itu krna ad kamera aja itu kalo gk fikiran kita mah sama aja,0
UgzxzktR8bDOyZs8qp14AaABAg,@WhyThou257,anjay gimik,0
Ugw3pg-AaLyMbFqdtYF4AaABAg,@benynugrahaa,buas bgt cok birahi,0
UgwUczZMU5voOWjNwXx4AaABAg,@adiyngrh,mirip ribka jkt48,0
Ugx1QkFu_ScxSSdyohZ4AaABAg,@megothh,kalo jelek dibilang cabul kalo ganteng dibilang romantis,0
UgxcUAFZYtSGHRJPBxN4AaABAg,@Alunanhalu,ya mau gimana lagi bawaan pabrik kan seriusan saya sendiri sering bet di kira gitu tapi aslinya ya enggak yg jelas sih karena gak good looking aja beda cerita kalo good looking mau muka cabul juga kalo good looking dah beda persepsi nanti karena gak good looking aja gerak dikit di kira ngeres mesum cabul anjir emang,0
UgwGf7WezD2JanyiGW14AaABAg,@DebaKhasani,persis kayak gue kalau bercanda sama teman cewek pasti takut katanya mesum ini itu lah padahal mah gk,0
Ugy_XZgbzebGOtdYgZx4AaABAg,@albinokun7069,pick me,0
UgxW_l-Sp52FrKgCakx4AaABAg,@ijal_id9309,cantikan dulu pas gigi gingsul,0
UgwauuTP1GW6z5D9zPZ4AaABAg,@virgoboyss5243,giliran sama dikta dirangkul rangkul nyantai aja,0
UgwiijT0vU55BNWdTUp4AaABAg,@thomaskurniawan7400,kurang,0
UgzqHhLbFtyZTPw9-Dl4AaABAg,@julio234-l1o,si pras gondrong lagi,0
UgwjS94L04Q5fhks9S94AaABAg,@bastianback2639,lama kelamaan eca ayu yo,0
Ugx7OCqctGmpFsBnept4AaABAg,@ilhamwijaya1213,modal komuk doang aslinya caur ini orang,0
Ugys06L6vxApRRa4W6J4AaABAg,@nømmmmmmmmmmmmmmmmmmmm,pick me women,0
UgyQIG0GxVaE9EhCe8F4AaABAg,@den-youth,oh pas eca paham gimmicknya kok kek kecewa gitu reaksinya,0
UgzOD8ahDqyHOa08EMp4AaABAg,@lubu1828,nafsu beneran itu praz wkwk,0
UgzUqsYBq16x3Dg5Nyl4AaABAg,@overlord_id2562,kalo ganteng pasti beda cerita,0
UgyoYtR7pQqKykwZNXZ4AaABAg,@muhammadrobbani1266,pras si musang sejati wkwk,0
UgwH52qMtaUV-I56CER4AaABAg,@YouTube_gW22,bkn takut jijik x,0
Ugwf2gS_RHd2PLgW0Q14AaABAg,@Stargazer_003,otaknya sendiri yg berfikir begitu,0
UgwCDON2Zfs7M4lGBip4AaABAg,@vanny6865,giliran sama dikta aja nempel mulu lo,0
UgwGuRP8CU62MTT-BFt4AaABAg,@Giniya-lz5cx,mukanya praz wkkwkw masok ke ati juga itu pasti wkkwkw,0
UgxtceIyoWJYm9ww8Wx4AaABAg,@MiloSiganteng,semog jg ternyata eca ini,0
UgxtFS44-xcBHBQ5Myl4AaABAg,@Atmasaja_45,pras ajg,0
UgyY5pWeRbziENrvb9h4AaABAg,@goplong,praz cabulita,0
UgwLzWrr_PcV4iW-yBB4AaABAg,@prasarid,coba kalo dikta wkwk,0
Ugw4ufs9mvI9cyXpbO94AaABAg,@hadiwibowo1865,sungguh perkataan yg jujur,0
Ugwrnb8pX9Cs23806794AaABAg,@yellow4989,si eca jijik,0
UgxLCIILV8d9zzJQ6ex4AaABAg,@Ss-qk3rr,gk heran ya mo gmn penjahat kelamin dah pasti pria mo cwe ato cwo jg dibabat,0
UgxEi_UwdS1iftBx8mZ4AaABAg,@bagusynr10,coba posisi praz teguh di ganti sm jefri nikol pasti diem2,0
Ugy0EvLCvsufV2wa7Qp4AaABAg,@bagusatmaja2838,pas rigen ngegimmick pake muka mesum jg si echa takut juga,0
Ugzd0ZOrdcoVFIwlczB4AaABAg,@johansnow3403,eca itu ada trauma pernah dilecehkan dan itu keliatan dia bergetar itu waktu praz mendekat nyaris ngefreeze buat yang pernah tahu pembahasan tentang korban pemerkosaan yang ga bisa ngapa2in waktu dilecehkan itu karena psikologis dan fisiologis berlawanan jadi nya error secara psikologis menolak kaitannya sama norma moral dan perasaan tidak suka tapi fisiologis mendorong untuk menerima setiap rangsangan seksual karena secara biologis otak reproduksi mendukung persetubuhan sebagai bentuk species instinc untuk survival apalagi kalo sedang masa subur itu dorongan seksualnya kuat sekali sementara secara psikologis tadi menolak nah konflik ini terjadi dan menyakitkan sekali bagi korban yang semakin menjadi parah ketika persetubuhan berhasil berlangsung reaksi fisiologisnya adalah menerima bahkan sampai orgasme ini semakin bertentangan dg psikisnya yg menolak sehingga menyebabkan luka pada kejiwaan dan biasanya akan merasa jijik terhadap diri sendiri karena sudah merasakan orgasme yang tidak diiinginkan,0
UgwipBlt8N_6ltWOQbN4AaABAg,@renda007,coba kalo yang kaya gitu di ganti sama gudluking pasti ikutan nyosor,0
UgxBxIwe8s83hYpafl54AaABAg,@Tegar-u8m,kalo dicut terus pak surya tau gimana ya bakal menarik nih,0
UgwQ55CIRPRoMSwZGNd4AaABAg,@danarus4183,eca body shamming trus,0
Ugz7mDagpnapoL1RUct4AaABAg,@tecno-j1s8o,soalnya jelek coba kalo jefry nichol beuhhhhhh,0
Ugw8EuzG_qw_yavgQsZ4AaABAg,@kau1569,icha udh di ajarin sama papa surya klo cowk ciri2nya cabul langsung lari aj cha,0
Ugx95sLvIUDkWmVQ3uZ4AaABAg,@DianAgus-f2c,minta dikokop dalem2 ni betina,0
UgyT1u8XVdNy0sMn1l94AaABAg,@SyairRHijau,kalo ganteng pasti di bilang berkharisma kalo item dekil di bilang cabul,0
Ugzpwbo8kCNq9yJyHTp4AaABAg,@augustthesummer,apa yg lucu,0
UgwSb8oDSpm5pmgt8Rp4AaABAg,@mie_instant,kalau jeffri beda cerita,0
Ugzl5VyB8d7CrH4DDeN4AaABAg,@dekabagua5190,yahh gimana yaa prass udah gondrong gerak gerik mencurigakan jelas dia takut coba prass mukanya kek si dikta pasti pasrah aja tuh bocah,0
UgwD7iv2A-udgyn41qR4AaABAg,@aryayudha6277,penasaran istri si pras bakal ngasih hadiah apa,0
UgxTZsayAFYS5YRETOJ4AaABAg,@DaviesDanoe,aki aki juga lihat cewek cantik mah tergerak kelelakiannya tinggal tahu dan sadar dirinya atau kagak,0
Ugx_dpc5KeAUJQhYWAt4AaABAg,@naufalmuhammad96,makanya lu skinkeran bang biar dibilang ganteng,0
UgyiuDFHd057zh6ioKZ4AaABAg,@kalistopriadi6692,kasian bang mau nangis dia,0
UgyDx4sKBXEz8-4zdnJ4AaABAg,@mzherry,pras gantungan kunci lebih cocok gimmick gebuk pakai stick drum aja,0
Ugx9D33k7q_8IwKbHKN4AaABAg,@tictac6838,eca mirip jessica iskandar muda dlu,0
Ugzw53JibDVEdSE_7Q94AaABAg,@fadlany,itu bukan muka cabul itu muka jelek memang org jelek selalu salah kalo ganteng mah mau aja dia,0
Ugz3PcgkPkYrwuhyP2B4AaABAg,@ahmadshofi3145,lama jadi artis apa gak bisa bersih ya bang pras,0
UgyRWA6jnxC_G_KEB514AaABAg,@hanyhany1481,ihh jijik banget si prass kasihan eca,0
Ugw_iEeofMf148KG3Md4AaABAg,@NAZZZWAAAN,rek di ewe siateh boloho eca si kosong molompong polongo,0
UgyLyMy1xVslIaA72Ux4AaABAg,@ORION-djkm,nantangin kok lari komandoest,0
UgxFG-ex-9ag4xso56p4AaABAg,@AliAkbar-bw2pj,hampir semua cewek yg aku candaan kayak gitu teriaknya sama kayak si eca tapi mreka senang padahal malah kalo aku lagi lewat kadang dia yg minta di godain,0
Ugx8Bgdn0ZNDhfHnuwB4AaABAg,@ninisdwiriskiyanti5863,sama dikta yg ngefly di rangkul rangkul aja mauuuuu sama yg lain ganteng ganteng nyosor luu,0
UgyQt5sw4ZNk1WdRNKh4AaABAg,@AniccaPrapatti,gw ngakakkk,0
Ugz2qTaOkpkOvwFiyFN4AaABAg,@wateringheart,buaya,0
Ugy7ttld09XhuAY3x8p4AaABAg,@HandiSusanto,pras kalau mode kayak gini seperti oo di preman pensiun,0
Ugx029np6BIJ0VOtK8N4AaABAg,@DaKar25,eca msh jaga martabat pdhl lucu2an dia takut jg muka pras muka mesum,0
Ugx7dlbC9KAW14phEiR4AaABAg,@freezone3065,lagian s pras ngegimmicknya tuh ga lucu cringe bgt dimanapun effort ngelucu tp ga keluar lucunya bingung gua gua selalu nonton dia dr jaman pwk smpe skrng ttp begitu,0
Ugx6_NTUl4k5IUNO6094AaABAg,@udinkabol6675,nggilani cok,0
UgxHHQElZRSYnL4sQrN4AaABAg,@AskunAja-o6f,waktu sama dikta mau aja di rangkul wkwk,0
Ugw5TrcmBcspT8Fh25F4AaABAg,@nikmannajib4018,women normal pada umumnya lo ganteng aman,0
Ugw4DmP_qi1AZ8QVZYF4AaABAg,@OswasaMahasura,eca seger wak,0
UgxeihNhUahbl2qDFzF4AaABAg,@SekilasinfoIDN,yg suka eca liat eca dari mananya sihh cakep biasa ja pinter jelas enggak sexy tipis semua jadi dari mana ya atau lucu cringe kok,0
UgwbskeL_4nnwdVbjlh4AaABAg,@jarwo.01,cwo kalo item dibilang cabul tapi kalo putih ganteng dibilang romantis begitulah women,0
UgxpH0HAd9oXhJ9JJzZ4AaABAg,@Kevin_A_Kurnia,apasih ga jelas,0
UgzPcCsRRktjXBnP2VR4AaABAg,@MeiMyWaifu,nggak mau aaaaaaa,0
UgySZ7JZpS3Gj9Zp6Ih4AaABAg,@delviafebry3988,kurang n bang penjahat,0
UgxR3wCa8EWcjX1bY3V4AaABAg,@MIqball-m3m,apa ca ca ca cabulll,0
Ugzvw_K339nbLDy2Wql4AaABAg,@evoyearbook4776,nge prank nya keren bang frazz,0
Ugy-cmyJOPanmw9iL-B4AaABAg,@wewanda7992,perfert cabul mesum,0
UgyEGI-iyiEXf428bTB4AaABAg,@triadiwidodo1841,gayanya ama surya aja ga gitu,0
UgxSEQ4vBOteJFEjzoZ4AaABAg,@YodiIchsan92,mandra cabul ternyata,0
Ugwwe4kvOgjFQCa_cyJ4AaABAg,@ariefjati4545,lu ganteng lu aman lu jelek lu cabul,0
UgwpN8WpmfOlRV0SQdF4AaABAg,@indodri,bg jelasin makanan yg halal dan yg gak halal itu apa yaa bg jelasin dong bg,0
Ugy4faR6EQSY8bpHwOF4AaABAg,@gemerandroid1884,mtp koleb lagi baru hdir komen aja udh tau di chanel a andi primitif,0
Ugyv61OEqKIrta64NhF4AaABAg,@SafarSafar12345,barang antik,0
UgwWNBr-pzhPgo71B7N4AaABAg,@SafarSafar12345,lampu lentera jaman dulu kren,0
Ugwe7WfOjSCR-PTJCRF4AaABAg,@NesCafe-g2t4l,next naik kapal botol,0
UgyEGt7N_haQcq5kPIF4AaABAg,@sandias2749,dede inioen kapan ke kalimatan nyaa d tunggu bang,0
UgxYviJvjJhrZKkbiqZ4AaABAg,@WantiOnete-gl3fx,bang kiko ditunggu episode terbarunya,0
UgyRTVrWNyFkmX7Fo_d4AaABAg,@AbdulArrasyid14,naha daun jamu di goreng a pait eta jigana wkwk,0
UgyqtiGzSrzlzVfTARJ4AaABAg,@RestuBumi13,kapan ke konten kokiko banyak makanan di tempat dia sidat,0
Ugz4aAEGEd7Do5G0q_R4AaABAg,@ChocoLatos-h1g,next a dede colabna di hutan atanapi dilaut,0
UgyrSGAJhkgPj4Yo7aR4AaABAg,@Djalu_bengal,kiko bawa lord ini ke habitat mu bikin lord mengambang di rakit sampe mabuk laut,0
UgzIMVI0kpmiADNxz2N4AaABAg,@manusiabiasa2367,ajak jalan ke suku baduy a ke banten,0
UgwDWTAJL8P7n5igI9p4AaABAg,@Wadidiles-pu6xn,peju kuda ya,0
UgyxFZSg0GnRJoA9RH14AaABAg,@suntiaris,menit 13 27 si kiko tertekan,0
Ugxg_AHeVyWbFI60_W94AaABAg,@KuyKiy-c1c,alus jang tempat podcas eta a old,0
Ugx2OF6cdLIE_EP9nHF4AaABAg,@Diman1206,makanan masih kecil,0
UgwQg9oFCMaJnNlrsd94AaABAg,@Skuyliner07,iniurl,0
UgxxbfXLdRGM2DyhToh4AaABAg,@anteiku281,gelo naon bae di pasak,0
UgxOyysqYDj3jUy6mNF4AaABAg,@Sarasvati2,di tunggu kang dede ke palu,0
Ugy6Hln69H3ZsgF7tUh4AaABAg,@Pangeran-f1y,moal hideng merenan siamah inun gess jembutann gee,0
UgygfxeUuWOxB5AM-a94AaABAg,@tribunnewfunny1553,baru nympek langsung di suruh cobain jambu biji goreng,0
Ugxoys771nBsz87jDSx4AaABAg,@shortrandom91,kiko udah 2x ketempat adede giliran a dd ke tempatnya kiko,0
UgydhpqL3Bu-ivScEy94AaABAg,@anakdesacanel,aku aja masih pakai sndok dari kayu itu bang,0
UgxF_UgZ46ByOaWNmr14AaABAg,@yadihariyandi8912,gantian dede inoen datang ke rumah kokiko di palu parigi sulawesi tengah,0
UgxHikbaugcDzxlgpz14AaABAg,@CQ.99-k1z,mager ayenamh nyah kang gantian ath ulin na,0
UgwQZ-LBb2i9NKqn98d4AaABAg,@RinoPrasetya-f9q,cobain sate ati nyamuk kang dede,0
UgwucaBZx8ZzPvojmjd4AaABAg,@BangArool-jp3wx,bang bang kiko islam bukan,0
UgzFmV9RoX4LTvDqeMp4AaABAg,@Wemicy,jambu tinggi serat untuk mencegah diare tapi setelah dimasak sama siluman ini malah bikin diare,0
Ugy-R0g-PAu4iEHYfWR4AaABAg,@ReniNovita-o3q,bakal di tayangkeun di yutub a pas ka samarang nyandak lisung,0
UgxHKxMuniAd2_3H11l4AaABAg,@hasanaci1279,nek aa dede naik perahu bank kiko,0
UgymQZc_6ucs2g8xMq14AaABAg,@hasanaci1279,gantian lah bg kiko terus yg nyamperin,0
UgzStBgHibUfi1GHFSh4AaABAg,@febrifebri9069,beburu sidat,0
UgxsNUSvgYuacyLFZp54AaABAg,@syamztudios2232,smga kang dde dan tim sllu sehat sukses terus amiin2,0
UgxEXN_EaBEmKLjaETB4AaABAg,@Jigen287,bang kiko kalo sama a dede kayak malu2 gutu,0
UgwMzE8iP133QF8tGJd4AaABAg,@Sibosmuda,sedep mang aslina,0
UgxHjjjkpC0xJYBoto94AaABAg,@chandrasananwetan8047,blitar hadir,0
UgwP9vStrx36xaLO7np4AaABAg,@YudaYuliyanta,udah lord sudah kasian bang kiko,0
Ugwc_Dxv0f8PGq6S92p4AaABAg,@Ehva999,masyaallah salut banget sma bang kiko gk merokok krna menghargai dan nurut sma ortu,0
UgxSI_lUMUI1IFIasqR4AaABAg,@Randika.creator,keren pisan mantap sehat sllu a dede,0
Ugw_BjTKtIELUG6r9Fd4AaABAg,@Haqibovis,kecil bgt suaranya,0
UgzM08TyH5uIUu5LGdZ4AaABAg,@mh77official,a dede kadieu urg ngaliwet bareung,0
UgwYaixMIPgK5PvQaj54AaABAg,@nighmat5975,pantes bang kiko lama nggak upload,0
Ugx2T7HFEUiydijaebF4AaABAg,@iwanridwan8385,hadir kang dede,0
UgyGitxv6-J6w0P0BPR4AaABAg,@abayuchannel9838,mugia sing janteun gubernur jawa barat masadepan a dede,0
UgxO3V1BFqmv-q5YqIB4AaABAg,@shandymunggaran04,sehat slalu a dede,0
UgwyEHnICwPAtBoiTtJ4AaABAg,@NurRohman-od9lm,cari ikan di sungai bareng kiko ajarin nankep ikan pake tangan dede ineon,0
UgyuFXNO6F8vl8QXOA14AaABAg,@cecsambiano4089,bikin konten daun pisang muda krispi a dede,0
UgxaZG9IDam4UThxip54AaABAg,@cepdani516,aduh bang kiko ke garut lagi euy pengen ketemu sama bang kiko nyam nyam nyam,0
UgwwauZEqeofbAHlbLR4AaABAg,@filmdanKisahinspirasi,ternyata chanel ini msh ada sdh lama ga liat dede inoen,0
Ugzz3qJKtJWbL5u-uKF4AaABAg,@ihsanfirman1994,andre suhen udah kiko udah mungkin udah 2 kli kiko rizalmuk lah datang lah,0
UgzG7r-DC8qyMrhcNDZ4AaABAg,@dhanzei,nangkep ikan terus masak a dede,0
Ugy5BZR4wGtVv0j6CPt4AaABAg,@anakbuahsleptzy,ripuh sagala di dahar lord,0
Ugw1HNksmRMKJjxXiM54AaABAg,@mh77official,a dede kadieu k pasirjeungjeungjing iniurl,0
UgyQJCw9ZhQLBsk4C8l4AaABAg,@AzkaGos,next kolaborasi sama exben,0
UgwDRZXszWTxUoJUMol4AaABAg,@mafius8041,koo kiko kek nahan muntah tapi dilanjut makan,0
Ugwyba4xHWaw2aqg-6N4AaABAg,@RagaFratamaP,si ucup kamana a dede,0
Ugx2dQZQ6EGf35mQ2cd4AaABAg,@De286-y,gak sah anak alamnya bg dede kalo pakai kompor gas,0
Ugy9CsxwkbUlJb7E0nB4AaABAg,@cikukukadventure7877,semua rasa ada di sini,0
UgxzHQHBZcrdibGS4L14AaABAg,@denzbagus6424,mantap nyoo,0
Ugy56j0HZek1SEEAcgN4AaABAg,@mantapme223,udah kekurangan akal buat konten ya bang mending berburu kek atau mancing dripda masak gtuan,0
UgxhqFJ60EHRwIGeDDh4AaABAg,@GAVIN-k9b,pizza jambu,0
Ugyx79JQjfedA6zYd0F4AaABAg,@GiáVlogÚt-p5d,hello nhin ngon qua ban oi minh tuong tac nhau nha,0
Ugx18KvgmcrJ4yOgPe94AaABAg,@m.alisyaripudin8226,ajak ka deket pantai lord,0
UgzKGLFiUoAS8q3QMUZ4AaABAg,@dutabinomo,padahal cuma dari youtube bisa banyak uang nya,0
Ugy4ZA3g6n-TuY198nZ4AaABAg,@irwanirawan9985,next bikin kiripik bonteng a dede,0
UgzNUezfI7mR56nPA3x4AaABAg,@Muhammadyusuf-l9c,hadir bang,0
UgyAfwSu0lzDAlwz-S54AaABAg,@safieraquino2541,coba dong colab sama rizalmulk kang dede pasti lucu soalnya andre suhen udah tinggal rizalmulk,0
Ugz6-JST5STs4uEZr2t4AaABAg,@UsmanAe,sangat menghibur,0
Ugwze4nngLMhIrlmrOF4AaABAg,@JEJAK_MAS_MUSLI,sausu hadir,0
Ugw0cnxdLTr3S1wfh414AaABAg,@monxy-q6u,yok bisa yok kolab sama exben,0
Ugwdb6fptcJORseKLeR4AaABAg,@cahsobo_Kei,kasihaann kang jauh2 datang makannya jambu goreng,0
UgzpxhQRQXix3M07FtF4AaABAg,@RikyAnvers,kolab sama bobon santoso om,0
UgwoxUFiL3nC05PvqiR4AaABAg,@Banten_kulon.93,kaya pejuuuuhhh ga tuh,0
UgxfT1P5MvTv0wAwdaB4AaABAg,@RIZQIAZIQRIEL,konon kiko inoen,0
Ugw4KqdXtOeQZzUSNFJ4AaABAg,@L.mudric-j4n,bang kiko kurang terbiasa berbicara depan kamera jadi kurang cair suasananya,0
UgzzoOuutxPZnlAZABF4AaABAg,@Taribunstv,mantapnyo nyam nyam nyaaammmm,0
Ugx4m8a5GTiEloZ78gd4AaABAg,@ASSHORTCLIPPER,pantes bang tiko dah lama gak upload ternyata nyasari ke sini,0
Ugw4W_EosSo4Z5lqE9l4AaABAg,@rianpasha707,yeehhhh ada idola kand dede abang yang suka bikin boat di sungai dari palu,0
UgzTizT28YiqBnRKJS14AaABAg,@Anonymous10568,the real puncak rantai makanan bjit,0
Ugy3di9B2pOTadoYBLV4AaABAg,@zai12X969,a dede maen kesulawesi ketempat bang kiko seruu sihh,0
UgxZ8z5v8LpZD6r7EZx4AaABAg,@jaminapa7152,dari cianjur ke garut kang kiko nya,0
Ugz5i65Q69hyPmGBsiF4AaABAg,@irfanhakim9574,mang inon makin mirip aura kasih,0
Ugxmu58OPmJLyQW8A954AaABAg,@padmapadmavathy845,06 21 pulauwin kadang lebih nyambung dari circle,1
UgxPJcZZw4aet1yBeHN4AaABAg,@Mr18ShivamFF,02 33 pulauwin bikin lupa tadi kenapa kesel,1
UgyGKw8qCteFpw1AaaN4AaABAg,@SantoshKumar-t3e9l,04 44 pulauwin bikin hidup gak seserius itu,1
UgxFIguclkkQC-oaq8p4AaABAg,@Rammishra-pq,06 21 pulauwin kadang lebih nyambung dari circle,1
UgyDXkpV3a8pT-1KMMJ4AaABAg,@GopalBairwa-u1s,03 47 pulauwin tempat pelarian yang lumayan waras,1
Ugza84OQ_-ZdfmXt6IR4AaABAg,@BhawaniJat-n2d,01 12 pulauwintempat kabur dari kenyataan,1
UgwyG-YCIA11F4L46_d4AaABAg,@vandanagrawal4302,00 59 pulauwin udah kayak temen curhat,1
UgzO_7X1VXF17d7PxlV4AaABAg,@vidyawadkar,pulauwin tuh kayak tenda nyaman di tengah chaos,1
UgzymOnzZcwTT2a9Yoh4AaABAg,@MdAsrafi-t1q,abis buka pulauwin mood langsung balik,1
Ugw8FLCNEpGPighf53l4AaABAg,@LalaramMali-po7el,pulauwin tuh tempat mager yang produktif,1
Ugz5iFvT5fL-i50J3Dt4AaABAg,@Piyushgame-r4r,lagi scroll random eh nyangkut di pulauwin,1
UgyNIgF81XAvc2UIX3F4AaABAg,@MaqboolMaqbool-bf4hy,gak ada yang bisa ngalahin vibe nyapulauwin,1
